AssignmentStatus,WorkTimeInSeconds,Input.case,Input.query,Input.title,Input.link,Input.imglink,Input.snippet_A,Input.snippet_B,Answer.better,Answer.case,Answer.query,Answer.quest
Approved,139,532,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Rincon Beach Resort, which is situated on the western shore of Puerto Rico on Anasco Bay, makes an ideal spot to escape. There, one can have a memorable meal or spend one's days soaking up rays.</p>","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>",1,532|532,"Rincon, Puerto Rico",o
Approved,22,533,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>","<p>The Rincon Beach Resort is located on Puerto Rico's west coast, specifically on the Bay of Añasco. The resort is great for relaxing sunbathing or memorable dining.</p>",2,533|533,"Rincon, Puerto Rico",a
Approved,139,533,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>","<p>The Rincon Beach Resort is located on Puerto Rico's west coast, specifically on the Bay of Añasco. The resort is great for relaxing sunbathing or memorable dining.</p>",g,533|533,"Rincon, Puerto Rico",s
Approved,53,533,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>","<p>The Rincon Beach Resort is located on Puerto Rico's west coast, specifically on the Bay of Añasco. The resort is great for relaxing sunbathing or memorable dining.</p>",g,533|533,"Rincon, Puerto Rico",o
Approved,86,533,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>","<p>The Rincon Beach Resort is located on Puerto Rico's west coast, specifically on the Bay of Añasco. The resort is great for relaxing sunbathing or memorable dining.</p>",2,533|533,"Rincon, Puerto Rico",o
Approved,11,533,"Rincon, Puerto Rico",Rincon Beach Resort | Puerto Rico Diamond Resorts International®,https://www.diamondresorts.com/destinations/property/Rincon-Beach-Resort,"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rincon, Puerto Rico_2.png","<p>Nestled on the Bay of Añasco on Puerto Rico’s west coast, Rincon Beach Resort is the perfect escapade for relaxing days under the sun or enjoying an unforgettable dining experience.</p>","<p>The Rincon Beach Resort is located on Puerto Rico's west coast, specifically on the Bay of Añasco. The resort is great for relaxing sunbathing or memorable dining.</p>",2,533|533,"Rincon, Puerto Rico",s
Approved,93,534,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",<p>All vacancies at educational establishments in Michigan can be found through the state's Higher Education Recruitment job board. It covers tertiary educational and medical positions.</p>,1,534|534,Jobs in Michigan,o
Approved,59,534,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",<p>All vacancies at educational establishments in Michigan can be found through the state's Higher Education Recruitment job board. It covers tertiary educational and medical positions.</p>,g,534|534,Jobs in Michigan,o
Approved,289,534,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",<p>All vacancies at educational establishments in Michigan can be found through the state's Higher Education Recruitment job board. It covers tertiary educational and medical positions.</p>,2,534|534,Jobs in Michigan,a
Approved,139,534,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",<p>All vacancies at educational establishments in Michigan can be found through the state's Higher Education Recruitment job board. It covers tertiary educational and medical positions.</p>,2,534|534,Jobs in Michigan,o
Approved,51,534,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",<p>All vacancies at educational establishments in Michigan can be found through the state's Higher Education Recruitment job board. It covers tertiary educational and medical positions.</p>,g,534|534,Jobs in Michigan,a
Approved,55,535,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>Positions for teachers, support staff, and administration in 27 Michigan schools of higher education (junior, four-year, university) along with affiliated teaching hospitals and laboratories can be found through the Michigan Higher Education Recruitment Consortium.  It is the most comprehensive job listing in this state.</p>","<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",1,535|535,Jobs in Michigan,a
Approved,56,535,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>Positions for teachers, support staff, and administration in 27 Michigan schools of higher education (junior, four-year, university) along with affiliated teaching hospitals and laboratories can be found through the Michigan Higher Education Recruitment Consortium.  It is the most comprehensive job listing in this state.</p>","<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",g,535|535,Jobs in Michigan,a
Approved,74,535,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>Positions for teachers, support staff, and administration in 27 Michigan schools of higher education (junior, four-year, university) along with affiliated teaching hospitals and laboratories can be found through the Michigan Higher Education Recruitment Consortium.  It is the most comprehensive job listing in this state.</p>","<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",1,535|535,Jobs in Michigan,o
Approved,54,535,Jobs in Michigan,Michigan HERC - HERC Jobs,https://www.hercjobs.org/michigan/index.html,https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Jobs in Michigan_2.png,"<p>Positions for teachers, support staff, and administration in 27 Michigan schools of higher education (junior, four-year, university) along with affiliated teaching hospitals and laboratories can be found through the Michigan Higher Education Recruitment Consortium.  It is the most comprehensive job listing in this state.</p>","<p>The Michigan Higher Education Recruitment Consortium provides the largest higher education job board in Michigan, listing all open faculty, staff, and executive positions at 27 Michigan community colleges, 4-year colleges, universities and afiliated teaching hospitals, and research labs and institutes.</p>",g,535|535,Jobs in Michigan,o
